year,code,amount,name,topname,depname,depcat,cat,ref,comment
2015,3303953000,14103000,無細項,行政院主管,公共工程委員會,公共工程管理業務,行政支出,2.17.4,"本年度預算數之內容與上年度之比較如下：
1.公共工程計畫執行之督導協調及考核經費
838千元，較上年度減列公共建設計畫督
導及訪查所需國內出差旅費等93千元。
2.公共工程品質管理計畫經費9,825千元，
較上年度減列辦理優良公共評選及表揚活
動暨編印專輯等經費407千元。
3.建立公共工程管理資訊體系經費3,440千
元，較上年度減列汰換個人電腦、印表機
、伺服主機等經費382千元。"
2015,3303959800,2100000,無細項,行政院主管,公共工程委員會,第一預備金,行政支出,2.17.5,仍照上年度預算數編列。
2015,3404010100,1764567000,無細項,立法院主管,立法院,一般行政,立法支出,3.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費1,221,276千元，較上年度核
實減列人事費456千元。
2.基本行政工作維持費270,332千元，較上
年度減列各類服務人員制服製作及院區設
備養護等經費3,574千元。
3.進修訓練經費5,350千元，較上年度減列
職員參加外部訓練等經費1,495千元。
4.公共關係等秘書業務經費56,544千元，較
上年度增列多媒體簡報系統重新製作等經
費8,481千元。
5.資訊管理業務經費211,065千元，較上年
度減列委辦費及國會資訊建設成果光碟製
作等經費3,770千元。"
2015,3404010201,292725000,委員歲費及公費,立法院主管,立法院,委員問政業務,立法支出,3.1.2.1,"本年度預算數之內容與上年度之比較如下：
1.委員歲費145,304千元，與上年度同。
2.委員公費147,421千元，與上年度同。"
2015,3404010203,772994000,公費助理,立法院主管,立法院,委員問政業務,立法支出,3.1.2.2,"本年度預算數之內容與上年度之比較如下：
1.公費助理經費740,240千元，與上年度同
。
2.黨團助理經費32,754千元，與上年度同。"
2015,3404010204,42600000,國會交流事務,立法院主管,立法院,委員問政業務,立法支出,3.1.2.3,"本年度預算數42,600千元，係委員國會交流
事務經費，與上年度同。"
2015,3404010205,111956000,委員會館,立法院主管,立法院,委員問政業務,立法支出,3.1.2.4,"本年度預算數之內容與上年度之比較如下：
1.委員研究室經費77,052千元，較上年度減
列通訊費、委員研究室報章雜誌等經費2,
251千元。
2.委員住宿會館經費15,129千元，與上年度
同。
3.中南部服務中心經費19,775千元，較上年
度減列中部辦公室環境清潔及空調、水電
設備養護等經費2,448千元。"
2015,3404010206,152150000,問政相關業務,立法院主管,立法院,委員問政業務,立法支出,3.1.2.5,"本年度預算數152,150千元，係立法委員選
民服務經費，與上年度同。"
2015,3404010300,10832000,無細項,立法院主管,立法院,議事業務,立法支出,3.1.3,"本年度預算數之內容與上年度之比較如下：
1.院會議事經費4,432千元，較上年度增列
一般事務費等532千元。
2.委員會議事經費6,400千元，較上年度增
列一般事務費等758千元。"
2015,3404010400,5380000,無細項,立法院主管,立法院,立法諮詢業務,立法支出,3.1.4,"本年度預算數之內容與上年度之比較如下：
1.法制諮詢業務經費3,730千元，與上年度
同。
2.預算諮詢業務經費1,650千元，與上年度
同。"
2015,3404010500,45091000,無細項,立法院主管,立法院,國會圖書業務,立法支出,3.1.5,"本年度預算數之內容與上年度之比較如下：
1.圖書管理經費37,541千元，較上年度增列
光碟及線上資料庫購置等經費369千元。
2.議政博物管理經費7,550千元，較上年度
增列委辦費及一般事務費等2,000千元。"
2015,3404010600,28667000,無細項,立法院主管,立法院,公報業務,立法支出,3.1.6,"本年度預算數之內容與上年度之比較如下：
1.公報行政經費11,617千元，較上年度減列
汰換委員研究會館有線電視纜線等經費2,
000千元。
2.文書印刷經費17,050千元，較上年度增列
購置印刷耗材等經費1,600千元。"
2015,3404010700,13560000,無細項,立法院主管,立法院,黨團補助,立法支出,3.1.7,"本年度預算數13,560千元，係按各黨(政)團
委員席次補助各黨(政)團運作所需經費，與
上年度同。"
2015,3404019002,18000000,營建工程,立法院主管,立法院,一般建築及設備,立法支出,3.1.8.1,"本年度預算數之內容與上年度之比較如下：
1.新增院區、委員研究會館及會議室公共區
域牆面油漆及地毯更新工程等經費18,000
千元。
2.上年度行政大樓、群賢樓結構補強及委員
會館空調、管線更新等修繕工程預算業已
編竣，所列31,500千元如數減列。"
2015,3404019019,289672000,其他設備,立法院主管,立法院,一般建築及設備,立法支出,3.1.8.2,"本年度預算數之內容與上年度之比較如下：
1.行動智慧整合服務平台、法制局及預算中
心研究成果系統等應用系統開發經費50,8
56千元。
2.行動裝置安控管理系統建置案、立法服務
雲主機建置及無線端點設備擴充案、雲端
服務基礎設施暨資安防護設備購置案、資
訊機房發電機及機房空調汰換案等經費17
6,966千元。
3.購置資訊軟體等經費13,950千元。
4.數位影音儲存作業系統升級更新案及汰購
印刷機器等設備經費47,900千元。
5.上年度購置各項軟硬體資訊設備、有線電
視頭端系統及數位攝影機設備等預算業已
編竣，所列264,679千元如數減列。"
2015,3404019800,3000000,無細項,立法院主管,立法院,第一預備金,立法支出,3.1.9,仍照上年度預算數編列。
2015,3505010100,956639000,無細項,司法院主管,司法院,一般行政,司法支出,4.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費519,866千元，較上年度增列(
含移撥)員額1人之人事費、員工薪俸晉級
差額及退休離職儲金等經費1,311千元。
2.基本行政工作維持費34,911千元，較上年
度增列購置辦公廳室清潔用物品等經費54
5千元。
3.辦理司法行政業務經費124,947千元，較
上年度減列支援法院少年安置、處分或治
療等經費8,280千元。
4.辦理電腦資訊作業經費276,915千元，較
上年度增列司法院暨所屬各機關辦理法庭
科技化所需電腦及週邊設備汰換等經費77
,363千元。"
2015,3505011000,5569000,無細項,司法院主管,司法院,大法官議事業務,司法支出,4.1.2,"本年度預算數5,569千元，係辦理憲法及其
他法令解釋業務經費，與上年度同。"
2015,3505011300,3259000,無細項,司法院主管,司法院,民事審判行政,司法支出,4.1.3,"本年度預算數之內容與上年度之比較如下：
1.辦理民事行政及法案研修經費2,851千元
，較上年度減列增進民事審判效能及推動
民事訴訟專業化等經費265千元。
2.捐助民間機構及團體經費408千元，與上
年度同。"
2015,3505011400,32617000,無細項,司法院主管,司法院,刑事審判行政,司法支出,4.1.4,"本年度預算數32,617千元，係辦理刑事行政
及法案研修業務經費，較上年度減列人民觀
審制度推動經費440千元。"
2015,3505011500,6303000,無細項,司法院主管,司法院,行政訴訟及懲戒行政,司法支出,4.1.5,"本年度預算數之內容與上年度之比較如下：
1.辦理行政訴訟及懲戒行政業務經費6,179
千元，較上年度減列業務用書表及研究報
告印製等經費142千元。
2.捐助民間機構及團體經費124千元，與上
年度同。"
2015,3505011600,25592000,無細項,司法院主管,司法院,少年及家事審判行政,司法支出,4.1.6,"本年度預算數之內容與上年度之比較如下：
1.辦理少年及家事行政與法案研修經費2,17
1千元，較上年度增列國內旅費等43千元
。
2.捐助民間機構及團體經費23,421千元，較
上年度增列補助民間團體設置駐法院家事
服務中心等經費10,730千元。"
2015,3505011700,13813000,無細項,司法院主管,司法院,司法業務規劃研考,司法支出,4.1.7,"本年度預算數之內容與上年度之比較如下：
1.辦理研究改進司法制度業務經費11,776千
元，較上年度增列司法文物之蒐集及複製
等經費57千元。
2.捐助民間機構及團體經費2,037千元，與
上年度同。"
2015,3505019011,2994000,交通及運輸設備,司法院主管,司法院,一般建築及設備,司法支出,4.1.8.1,"本年度預算數之內容與上年度之比較如下：
1.汰換大法官座車3輛經費2,760千元。
2.購置傳真機等經費234千元。
3.上年度汰換公務機車1輛及購置傳真機等
設備預算業已編竣，所列143千元如數減
列。"
2015,3505019019,10271000,其他設備,司法院主管,司法院,一般建築及設備,司法支出,4.1.8.2,"本年度預算數之內容與上年度之比較如下：
1.購置冷氣機及碎紙機等經費10,271千元。
2.上年度購置冷氣機及電動訂書機等設備預
算業已編竣，所列10,749千元如數減列。"
2015,3505019800,1017000,無細項,司法院主管,司法院,第一預備金,司法支出,4.1.9,仍照上年度預算數編列。
2015,6805011900,985935000,無細項,司法院主管,司法院,對財團法人法律扶助基金會捐助,福利服務支出,4.1.10,"本年度預算數985,935千元，係捐助法律扶
助基金會經費，較上年度增列39,068千元。"
2015,7505011900,213164000,無細項,司法院主管,司法院,司法官退休退養給付,退休撫卹給付支出,4.1.11,"本年度預算數213,164千元，係司法官退休
退養給付經費，較上年度增列35,296千元。"
2015,3505050100,509412000,無細項,司法院主管,最高法院,一般行政,司法支出,4.2.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費482,145千元，較上年度減列(
含移撥)員額7人之人事費16,380千元，增
列員工薪俸晉級差額及退休離職儲金等經
費4,307千元，計淨減12,073千元。
2.基本行政工作維持費12,440千元，較上年
度減列文康活動費等10千元。 
3.辦理司法行政業務經費14,827千元，較上
年度減列辦公廳室養護等經費3,282千元
。"
2015,3505051000,7432000,無細項,司法院主管,最高法院,審判業務,司法支出,4.2.2,"本年度預算數之內容與上年度之比較如下：
1.辦理民事事件業務經費3,582千元，較上
年度增列印製資料書表等經費929千元。
2.辦理刑事案件業務經費3,457千元，較上
年度減列辦理公務送達郵資等經費119千
元。
3.辦理律師懲戒、民間公證人懲戒覆審業務
經費393千元，與上年度同。"
2015,3505059011,0,交通及運輸設備,司法院主管,最高法院,一般建築及設備,司法支出,4.2.3.1,"上年度汰換公務機車1輛預算業已編竣，所
列63千元如數減列。"
2015,3505059019,626000,其他設備,司法院主管,最高法院,一般建築及設備,司法支出,4.2.3.2,"本年度預算數之內容與上年度之比較如下：
1.購置影印機及法官研究室空調設備等經費
626千元。
2.上年度購置影印機等設備預算業已編竣，
所列645千元如數減列。"
